YEAR,COUNTYFIPS,COUNTY,STATE,lon,lat,albumin_urine,color_albu_urine,bun,color_bun,creatinine_serum,color_crea_serum,creatinine_urine,color_crea_urine,ACS_PCT_INC50_ABOVE65,color_ACS_PCT_INC50_ABOVE65,ACS_PCT_INC50_BELOW17,color_ACS_PCT_INC50_BELOW17,ACS_PCT_HEALTH_INC_BELOW137,color_ACS_PCT_HEALTH_INC_BELOW137,ACS_PCT_HEALTH_INC_138_199,color_ACS_PCT_HEALTH_INC_138_199,ACS_PCT_HEALTH_INC_200_399,color_ACS_PCT_HEALTH_INC_200_399,ACS_PCT_HEALTH_INC_ABOVE400,color_ACS_PCT_HEALTH_INC_ABOVE400,ACS_PCT_HH_PUB_ASSIST,color_ACS_PCT_HH_PUB_ASSIST,ACS_PCT_COLLEGE_ASSOCIATE_DGR,color_ACS_PCT_COLLEGE_ASSOCIATE_DGR,ACS_PCT_BACHELOR_DGR,color_ACS_PCT_BACHELOR_DGR,ACS_PCT_GRADUATE_DGR,color_ACS_PCT_GRADUATE_DGR,ACS_PCT_HS_GRADUATE,color_ACS_PCT_HS_GRADUATE,ACS_PCT_LT_HS,color_ACS_PCT_LT_HS,ACS_PCT_POSTHS_ED,color_ACS_PCT_POSTHS_ED,ACS_TOT_CIVIL_EMPLOY_POP,color_ACS_TOT_CIVIL_EMPLOY_POP,ACS_PCT_UNINSURED,color_ACS_PCT_UNINSURED,HIFLD_MIN_DIST_UC,color_HIFLD_MIN_DIST_UC,POS_MIN_DIST_ED,color_POS_MIN_DIST_ED,POS_MIN_DIST_ALC,color_POS_MIN_DIST_ALC,ACS_PCT_DISABLE,color_ACS_PCT_DISABLE,ACS_PCT_NONVET_DISABLE_18_64,color_ACS_PCT_NONVET_DISABLE_18_64,ACS_PCT_VET_DISABLE_18_64,color_ACS_PCT_VET_DISABLE_18_64,MMD_ANXIETY_DISD,color_MMD_ANXIETY_DISD,MMD_DEPR_DISD,color_MMD_DEPR_DISD
2020,72061,Guaynabo,Puerto Rico,-66.115,18.345,10.582474554294976,"rgb(241,105,19)",17.316781718963167,"rgb(247,123,39)",0.906173123641478,"rgb(253,157,83)",112.9578112712975,"rgb(254,219,184)",8.34,4128893,19.15,4128893,35.0,4128893,13.04,5515151,26.48,16119033,25.49,16579581,22.49,4128893,22.79,12369372,29.01,16579581,16.91,16579581,16.81,4128893,14.49,4128893,68.71,16579581,34924.0,16119033,6.91,13356003,0.48,4787846,0.1,4128893,0.44,4128893,23.19,11381714,10.27,10394312,45.86,15000560,6.0,5515151.0,8.0,5515151.0
2020,72063,Gurabo,Puerto Rico,-65.97,18.26,5.402462732919255,"rgb(255,237,220.5)",16.689132118777795,"rgb(253,191,134)",0.8943637660485021,"rgb(253,208,162)",127.3928680981595,"rgb(241,105,19)",9.84,4787846,23.35,4787846,37.99,4128893,19.08,16119033,28.08,16579581,14.85,16579581,31.28,4787846,23.64,14342891,22.04,16119033,11.33,16579581,24.94,4787846,18.06,4787846,57.0,16119033,18011.0,15724021,8.08,15724021,2.26,6241433,2.22,7694254,10.35,9407425,21.97,10394312,16.95,13356003,13.21,5515151,11.0,9407425.0,11.0,7694254.0
2020,72055,Guánica,Puerto Rico,-66.91,17.99,18.24483913934426,"rgb(166,54,3)",17.79724312184166,"rgb(191,63,2)",0.9579385810095306,"rgb(166,54,3)",127.18651515151517,"rgb(241,105,19)",23.12,16579581,53.5,16579581,77.17,16579581,11.72,4128893,10.21,4128893,0.9,4128893,57.57,16579581,17.76,4787846,12.51,4787846,3.24,5515151,35.93,16119033,30.56,15724021,33.51,4128893,3070.0,4787846,4.17,5515151,6.74,10394312,3.52,9407425,15.41,12369372,39.44,16579581,18.58,16579581,36.36,12369372,8.0,6967715.0,12.0,8420794.0
2020,72065,Hatillo,Puerto Rico,-66.8,18.42,10.042560146923783,"rgb(247,123,39)",19.00721548650025,"rgb(127,39,4)",1.0421040142376905,"rgb(127,39,4)",121.98337133550488,"rgb(253,191,134)",17.45,13356003,30.09,6241433,58.64,7694254,15.09,9407425,21.14,15000560,5.13,13356003,50.33,11381714,24.64,15000560,19.61,15000560,7.3,15000560,23.0,4128893,25.45,10394312,51.55,15724021,12681.0,14342891,6.65,12369372,19.79,16579581,3.66,10394312,26.47,16119033,13.82,5515151,11.47,6241433,21.27,7694254,12.0,10394312.0,16.0,12369372.0
2020,72067,Hormigueros,Puerto Rico,-67.11,18.135,0.0,"rgb(255,245,235)",0.0,"rgb(255,245,235)",0.0,"rgb(255,245,235)",0.0,"rgb(255,245,235)",8.51,4128893,31.75,7694254,59.37,7694254,12.61,4787846,24.71,16119033,3.31,7694254,41.63,6241433,22.21,10394312,18.65,14342891,5.3,9407425,31.32,12369372,22.52,7694254,46.16,13356003,4953.0,6241433,3.94,4787846,20.99,16579581,3.3,9407425,8.06,7694254,26.54,15724021,14.38,7694254,60.87,16119033,8.0,6967715.0,13.0,9407425.0
2020,72069,Humacao,Puerto Rico,-65.81,18.14,10.53882372881356,"rgb(241,105,19)",17.310413181242076,"rgb(247,123,39)",0.936739541382428,"rgb(217,72,1)",129.82162217659138,"rgb(229,88,10)",9.6,4787846,32.58,7694254,56.52,6241433,16.94,13356003,18.48,12369372,8.06,15724021,40.4,5515151,22.25,11381714,17.38,13356003,6.9,15000560,32.74,14342891,20.73,5515151,46.53,14342891,15221.0,15724021,4.39,6241433,13.17,15000560,0.39,6241433,19.35,14342891,9.61,4787846,7.36,4787846,13.98,5515151,11.0,9407425.0,11.0,7694254.0
2020,72071,Isabela,Puerto Rico,-67.0,18.46,8.159345300261098,"rgb(253,191,134)",16.929559633027523,"rgb(253,157,83)",0.9379476621831824,"rgb(217,72,1)",124.05613452188004,"rgb(253,141,60)",22.22,16119033,39.83,12369372,66.5,15000560,15.71,10394312,13.71,5515151,4.08,10394312,46.93,8420794,19.31,6241433,17.35,12369372,6.67,15000560,27.65,7694254,29.01,15000560,43.34,9407425,11196.0,13356003,6.03,10394312,5.43,7694254,5.43,14342891,30.31,16579581,24.24,13356003,20.23,14342891,11.73,5515151,10.0,8420794.0,14.0,10394312.0
2020,72073,Jayuya,Puerto Rico,-66.585,18.2,42.5365,"rgb(127,39,4)",17.019787338059153,"rgb(253,141,60)",0.9558377853326856,"rgb(191,63,2)",139.25368883312422,"rgb(146,46,3)",21.99,16119033,47.12,15724021,73.97,16579581,13.7,6241433,9.99,4128893,2.35,5515151,63.3,16579581,19.56,6241433,14.48,6241433,5.95,12369372,37.65,16119033,22.36,7694254,39.99,6241433,3320.0,4787846,6.96,13356003,12.92,15000560,7.9,16119033,12.61,11381714,21.17,10394312,19.8,14342891,61.54,16119033,6.0,5515151.0,8.0,5515151.0
2020,72075,Juana Díaz,Puerto Rico,-66.485,18.04,19.63560757496055,"rgb(166,54,3)",17.379024314214465,"rgb(229,88,10)",0.9242780707788734,"rgb(241,105,19)",130.4077971014493,"rgb(229,88,10)",14.51,10394312,32.23,7694254,59.86,8420794,18.71,15724021,17.31,10394312,4.12,10394312,53.69,14342891,19.51,6241433,20.21,15724021,5.53,10394312,32.52,14342891,22.22,6967715,45.26,12369372,13818.0,15000560,5.32,7694254,5.55,8420794,1.87,7694254,5.31,6241433,22.64,11381714,18.57,13356003,20.25,6967715,9.0,7694254.0,11.0,7694254.0
2020,72077,Juncos,Puerto Rico,-65.905,18.225,8.745148852657007,"rgb(253,174,107)",17.10980158247109,"rgb(247,123,39)",0.9480170731707316,"rgb(191,63,2)",134.94726525821596,"rgb(191,63,2)",19.04,14342891,35.96,9407425,56.7,6241433,16.0,10394312,23.94,15724021,3.37,7694254,45.72,8420794,26.85,15724021,15.21,7694254,4.87,8420794,27.58,7694254,25.49,10394312,46.93,14342891,12588.0,14342891,9.77,16579581,6.85,10394312,5.94,15000560,14.54,11381714,20.62,9407425,15.41,8420794,25.0,8420794,8.0,6967715.0,13.0,9407425.0
2020,72079,Lajas,Puerto Rico,-67.035,18.01,9.67503550295858,"rgb(253,141,60)",16.671386036960985,"rgb(253,191,134)",0.9352327746741156,"rgb(217,72,1)",133.6160344827586,"rgb(191,63,2)",17.35,13356003,43.92,14342891,73.33,16579581,13.42,6241433,10.87,4128893,2.39,5515151,53.26,14342891,21.16,8420794,13.24,4787846,3.56,6241433,28.22,8420794,33.82,16119033,37.96,4787846,5553.0,6967715,4.76,6241433,12.9,15000560,2.82,9407425,6.06,6967715,22.2,11381714,17.19,11381714,28.07,8420794,10.0,8420794.0,9.0,6241433.0
2020,72081,Lares,Puerto Rico,-66.86,18.275,24.88398608590441,"rgb(146,46,3)",18.47678511404562,"rgb(146,46,3)",1.009917944288491,"rgb(146,46,3)",136.87733298264072,"rgb(166,54,3)",23.33,16579581,39.49,11381714,71.28,16119033,12.84,5515151,12.97,5515151,2.91,6241433,58.64,16579581,21.96,10394312,14.66,6967715,4.1,7694254,24.98,4787846,34.3,16579581,40.72,6967715,6703.0,7694254,5.94,10394312,12.49,14342891,1.59,7694254,19.45,14342891,17.54,6967715,14.33,7694254,39.37,13356003,11.0,9407425.0,11.0,7694254.0
2020,72083,Las Marías,Puerto Rico,-66.98,18.235,0.0,"rgb(255,245,235)",0.0,"rgb(255,245,235)",0.0,"rgb(255,245,235)",0.0,"rgb(255,245,235)",20.05,15000560,53.69,16579581,62.51,11381714,22.73,16579581,14.24,6241433,0.52,4128893,51.82,13356003,11.47,4128893,15.15,7694254,2.0,4128893,35.31,15724021,36.07,16579581,28.62,4128893,2189.0,4128893,2.96,4128893,16.38,16119033,5.83,15000560,18.09,14342891,8.19,4128893,4.27,4128893,0.0,4787846,15.0,13356003.0,15.0,11381714.0
2020,72085,Las Piedras,Puerto Rico,-65.865,18.185,33.80983480662984,"rgb(127,39,4)",16.460317235805213,"rgb(253,208,162)",0.9078042911570082,"rgb(253,141,60)",133.65854214123007,"rgb(191,63,2)",18.28,13356003,23.48,4787846,53.6,6241433,20.33,16119033,18.02,11381714,8.06,15724021,45.02,7694254,30.37,16579581,17.47,13356003,6.49,13356003,24.45,4787846,21.22,6241433,54.33,16119033,11009.0,13356003,6.94,13356003,10.32,12369372,2.17,7694254,16.58,13356003,10.76,4787846,6.79,4787846,28.28,8420794,12.0,10394312.0,15.0,11381714.0
2020,72087,Loíza,Puerto Rico,-65.89,18.42,8.754301412872843,"rgb(253,174,107)",16.163141237600378,"rgb(254,219,184)",0.8948283649503163,"rgb(253,191,134)",143.47389140271494,"rgb(127,39,4)",20.79,15000560,44.2,15000560,65.35,14342891,13.87,6967715,17.15,9407425,3.62,8420794,52.56,13356003,20.31,7694254,13.59,5515151,2.4,4128893,39.28,16579581,24.42,9407425,36.3,4787846,7455.0,9407425,9.39,16119033,2.01,5515151,4.11,11381714,10.0,8420794,19.2,7694254,13.55,6967715,31.86,10394312,6.0,5515151.0,10.0,6967715.0
2020,72089,Luquillo,Puerto Rico,-65.72,18.35,10.742953125,"rgb(241,105,19)",16.778661567877627,"rgb(253,174,107)",0.9036075770426916,"rgb(253,157,83)",143.4722111269615,"rgb(127,39,4)",14.95,11381714,32.89,8420794,56.69,6241433,20.4,16119033,19.32,13356003,3.59,8420794,45.21,7694254,22.57,11381714,16.3,11381714,5.39,10394312,34.34,15000560,21.39,6241433,44.27,9407425,5680.0,6967715,8.71,16119033,10.55,13356003,3.62,9407425,23.78,15724021,24.34,14342891,19.54,13356003,17.17,6241433,11.0,9407425.0,12.0,8420794.0
2020,72091,Manatí,Puerto Rico,-66.49,18.43,6.649529187124933,"rgb(254,219,184)",16.740510364321608,"rgb(253,191,134)",0.8998527593570866,"rgb(253,174,107)",126.92334020618556,"rgb(247,123,39)",19.29,14342891,37.37,10394312,59.77,7694254,15.54,9407425,19.37,13356003,5.32,13356003,41.59,6241433,21.46,9407425,17.81,13356003,5.62,11381714,29.66,10394312,25.46,10394312,44.88,11381714,10587.0,12369372,7.94,15000560,0.27,4128893,0.27,5515151,19.78,15000560,20.57,9407425,15.33,8420794,34.65,11381714,16.0,14342891.0,24.0,16119033.0
2020,72093,Maricao,Puerto Rico,-66.95,18.175,6.2038,"rgb(254,230,206)",16.661749999999998,"rgb(253,191,134)",0.9027865612648222,"rgb(253,157,83)",145.62082352941178,"rgb(127,39,4)",19.47,15000560,67.55,16579581,75.12,16579581,17.64,15000560,6.56,4128893,0.68,4128893,56.91,16119033,13.57,4128893,7.37,4128893,3.77,6967715,29.43,9407425,45.86,16579581,24.71,4128893,1406.0,4128893,3.27,4128893,14.46,15724021,5.61,14342891,16.3,13356003,7.59,4128893,4.61,4128893,17.02,6241433,0.0,4128893.0,0.0,4128893.0
2020,72095,Maunabo,Puerto Rico,-65.9,18.01,5.321366906474822,"rgb(255,237,220.5)",15.852150000000002,"rgb(255,237,220.5)",0.8493032786885245,"rgb(255,237,220.5)",137.3406611570248,"rgb(166,54,3)",6.09,4128893,33.44,8420794,57.26,6967715,23.62,16579581,16.84,9407425,2.27,5515151,49.29,11381714,26.73,15724021,14.38,6241433,3.01,4787846,29.35,9407425,26.53,13356003,44.12,9407425,2282.0,4128893,7.39,14342891,15.95,16119033,8.0,16119033,17.34,13356003,11.67,4787846,9.62,5515151,41.94,14342891,10.0,8420794.0,8.0,5515151.0
2020,72097,Mayagüez,Puerto Rico,-67.11,18.21,6.677833125778331,"rgb(254,219,184)",17.988479012345678,"rgb(166,54,3)",0.9490900606626226,"rgb(191,63,2)",144.3478466557912,"rgb(127,39,4)",15.99,12369372,52.87,16119033,64.88,13356003,12.98,5515151,16.13,7694254,6.01,14342891,47.41,9407425,17.33,4787846,18.66,14342891,8.98,16119033,26.99,6967715,28.05,14342891,44.97,11381714,18057.0,15724021,5.01,7694254,14.47,15724021,0.13,4787846,9.94,8420794,24.9,14342891,16.21,9407425,20.54,7694254,11.0,9407425.0,13.0,9407425.0
2020,72099,Moca,Puerto Rico,-67.075,18.385,7.101401872175599,"rgb(253,208,162)",17.097070481998358,"rgb(247,123,39)",0.933757225433526,"rgb(229,88,10)",128.11139009556905,"rgb(241,105,19)",24.69,16579581,43.93,14342891,64.96,13356003,13.52,6241433,17.16,9407425,4.36,10394312,55.53,15724021,17.87,4787846,15.48,8420794,5.84,12369372,30.97,11381714,29.85,15724021,39.18,5515151,9988.0,12369372,4.95,6967715,4.24,6967715,0.43,6241433,22.56,15000560,19.73,7694254,14.79,8420794,30.71,10394312,10.0,8420794.0,14.0,10394312.0
2020,72101,Morovis,Puerto Rico,-66.415,18.325,19.06256709265176,"rgb(166,54,3)",15.652259220231825,"rgb(255,237,220.5)",0.8660730847709145,"rgb(254,230,206)",130.8367473118279,"rgb(229,88,10)",14.18,9407425,29.54,6241433,60.91,9407425,16.49,11381714,19.59,13356003,3.01,6967715,56.18,15724021,26.1,15724021,14.13,6241433,2.96,4787846,29.95,10394312,26.86,13356003,43.2,9407425,9223.0,11381714,6.06,11381714,5.7,8420794,5.7,14342891,14.52,11381714,24.9,14342891,21.01,15000560,58.89,16119033,13.0,11381714.0,16.0,12369372.0
2020,72103,Naguabo,Puerto Rico,-65.76,18.225,9.744288913773795,"rgb(253,141,60)",16.446741479634248,"rgb(253,208,162)",0.894887983706721,"rgb(253,191,134)",122.58745011086476,"rgb(253,174,107)",6.73,4128893,39.95,12369372,67.75,15724021,18.45,15000560,12.04,4787846,1.76,4787846,50.1,11381714,18.11,5515151,16.5,11381714,5.28,9407425,35.06,15724021,25.05,9407425,39.89,6241433,6720.0,7694254,7.05,14342891,12.39,13356003,5.26,13356003,23.0,15724021,9.05,4128893,6.57,4787846,0.0,4787846,8.0,6967715.0,11.0,7694254.0
2020,72105,Naranjito,Puerto Rico,-66.25,18.285,9.42788778550149,"rgb(253,157,83)",16.892852584556476,"rgb(253,174,107)",0.8762023886378308,"rgb(254,219,184)",120.23783938814532,"rgb(253,208,162)",14.36,9407425,34.99,9407425,61.48,10394312,14.41,7694254,20.65,14342891,3.46,8420794,54.7,15000560,30.31,16579581,14.01,5515151,2.99,4787846,24.55,4787846,28.14,14342891,47.31,15000560,7217.0,8420794,4.82,6967715,7.84,10394312,4.51,12369372,4.51,6241433,27.76,15724021,22.71,15724021,56.25,15724021,8.0,6967715.0,10.0,6967715.0
2020,72107,Orocovis,Puerto Rico,-66.425,18.22,0.0,"rgb(255,245,235)",0.0,"rgb(255,245,235)",0.0,"rgb(255,245,235)",0.0,"rgb(255,245,235)",21.66,15724021,45.1,15000560,69.26,15724021,17.52,14342891,10.96,4787846,2.26,4787846,57.02,16119033,19.9,6967715,13.33,4787846,3.36,6241433,32.15,13356003,31.26,16119033,36.59,4787846,4725.0,6241433,4.05,4787846,8.39,11381714,8.54,16579581,8.54,7694254,24.16,13356003,22.77,15724021,49.18,15000560,12.0,10394312.0,14.0,10394312.0
2020,72109,Patillas,Puerto Rico,-66.005,18.02,8.810495135688685,"rgb(253,174,107)",15.884280855199222,"rgb(254,230,206)",0.8515662067296055,"rgb(255,237,220.5)",131.1540733197556,"rgb(229,88,10)",19.67,15000560,38.08,11381714,65.15,13356003,15.04,8420794,16.69,8420794,3.13,6967715,54.65,15000560,29.24,16579581,11.98,4128893,6.1,12369372,28.66,8420794,24.03,9407425,47.31,15000560,4125.0,5515151,6.62,12369372,13.3,15000560,3.16,9407425,11.87,10394312,12.09,5515151,6.58,4787846,16.03,6241433,12.0,10394312.0,17.0,13356003.0
2020,72111,Peñuelas,Puerto Rico,-66.725,18.065,68.356550330251,"rgb(127,39,4)",18.30932095490716,"rgb(146,46,3)",1.0056771820309889,"rgb(146,46,3)",132.22707046714174,"rgb(217,72,1)",23.18,16579581,47.91,16119033,69.35,16119033,12.79,4787846,14.91,6967715,2.95,6241433,53.22,14342891,21.87,9407425,18.95,15000560,3.51,6241433,29.24,9407425,26.43,12369372,44.33,10394312,5217.0,6241433,3.58,4128893,0.68,4787846,5.81,15000560,6.18,6967715,15.52,6241433,12.38,6241433,39.42,13356003,7.0,6241433.0,13.0,9407425.0
2020,72113,Ponce,Puerto Rico,-66.615,18.05,22.113786910370585,"rgb(146,46,3)",18.40508462134497,"rgb(146,46,3)",0.9632918503769022,"rgb(166,54,3)",121.28968120190544,"rgb(253,191,134)",13.47,8420794,48.67,16119033,62.87,12369372,13.82,6967715,17.73,11381714,5.58,14342891,51.38,12369372,18.36,5515151,20.8,15724021,7.91,16119033,30.87,11381714,22.06,6967715,47.07,15000560,36399.0,16579581,5.6,8420794,0.61,4787846,0.22,4787846,0.31,4128893,20.62,9407425,16.5,9407425,28.96,9407425,11.0,9407425.0,12.0,8420794.0
2020,72115,Quebradillas,Puerto Rico,-66.925,18.47,7.207227138643068,"rgb(253,208,162)",19.91378821227684,"rgb(127,39,4)",1.067820324005891,"rgb(127,39,4)",100.05471014492753,"rgb(255,237,220.5)",13.16,7694254,42.2,13356003,62.05,11381714,18.53,15000560,15.71,6967715,3.71,9407425,48.99,10394312,23.74,14342891,14.5,6967715,5.55,11381714,29.98,11381714,26.22,11381714,43.8,9407425,6844.0,7694254,4.29,6241433,12.43,14342891,11.88,16579581,32.26,16579581,18.56,7694254,15.7,9407425,28.96,9407425,11.0,9407425.0,11.0,7694254.0
2020,72117,Rincón,Puerto Rico,-67.23,18.335,6.146616766467067,"rgb(254,230,206)",18.4230173367761,"rgb(146,46,3)",0.8975516749821811,"rgb(253,191,134)",140.2881818181818,"rgb(146,46,3)",9.4,4787846,28.85,6241433,53.5,5515151,19.07,16119033,20.99,15000560,6.44,15000560,42.87,6967715,22.78,12369372,17.1,12369372,5.05,9407425,26.27,6241433,28.8,15000560,44.92,11381714,4725.0,6241433,5.1,7694254,9.85,12369372,7.72,16119033,20.11,15000560,26.38,15724021,18.37,12369372,41.71,14342891,11.0,9407425.0,10.0,6967715.0
2020,72119,Río Grande,Puerto Rico,-65.8,18.35,11.323232262295084,"rgb(229,88,10)",17.953161121299452,"rgb(191,63,2)",0.9281446913580248,"rgb(229,88,10)",135.39963756419664,"rgb(166,54,3)",11.41,6241433,27.56,5515151,51.96,5515151,19.51,16119033,24.09,15724021,4.43,11381714,43.11,6967715,22.12,10394312,19.7,15724021,4.35,7694254,32.17,14342891,21.65,6241433,46.18,14342891,17271.0,15724021,8.11,15724021,2.25,5515151,8.3,16119033,15.45,13356003,24.11,13356003,17.04,11381714,50.51,15724021,5.0,4787846.0,5.0,4787846.0
2020,72121,Sabana Grande,Puerto Rico,-66.94,18.075,17.520595121951224,"rgb(166,54,3)",18.088934208192946,"rgb(166,54,3)",0.9624702639976792,"rgb(166,54,3)",123.71910820451843,"rgb(253,157,83)",18.39,14342891,20.24,4128893,62.53,12369372,14.71,8420794,17.19,10394312,5.56,14342891,42.73,6241433,22.55,11381714,16.35,11381714,3.82,7694254,31.72,13356003,25.57,10394312,42.71,7694254,6362.0,6967715,6.1,11381714,8.64,11381714,3.96,11381714,13.74,11381714,31.88,16579581,24.17,16119033,70.52,16579581,9.0,7694254.0,9.0,6241433.0
2020,72123,Salinas,Puerto Rico,-66.25,18.01,6.859682827892602,"rgb(254,219,184)",17.90941857600394,"rgb(191,63,2)",0.9783779051257562,"rgb(146,46,3)",123.28521118381916,"rgb(253,157,83)",13.35,7694254,42.91,14342891,65.89,14342891,16.18,11381714,15.43,6967715,2.5,6241433,48.39,10394312,16.89,4787846,14.07,6241433,3.48,6241433,39.59,16579581,25.98,11381714,34.43,4128893,8071.0,9407425,6.72,13356003,6.1,9407425,5.36,14342891,5.85,6967715,23.78,13356003,20.8,15000560,32.56,11381714,10.0,8420794.0,11.0,7694254.0
2020,72125,San Germán,Puerto Rico,-67.035,18.105,9.564099989200866,"rgb(253,141,60)",17.34426927993183,"rgb(241,105,19)",0.933408170776592,"rgb(229,88,10)",112.78349206349206,"rgb(254,230,206)",16.43,12369372,40.62,13356003,65.51,14342891,15.34,9407425,14.29,6241433,4.85,12369372,48.49,10394312,15.63,4128893,16.62,11381714,6.63,14342891,31.8,13356003,29.31,15724021,38.88,5515151,7321.0,8420794,4.78,6967715,14.2,15724021,0.41,6241433,7.16,7694254,10.88,4787846,8.16,4787846,6.37,4787846,10.0,8420794.0,9.0,6241433.0
2020,72127,San Juan,Puerto Rico,-66.06,18.4,10.350668902240988,"rgb(247,123,39)",16.93078501042259,"rgb(253,157,83)",0.9060548856548856,"rgb(253,157,83)",112.41579911209767,"rgb(254,230,206)",12.28,6967715,41.82,13356003,50.43,4787846,13.3,6241433,20.92,15000560,15.35,16579581,30.85,4787846,21.79,9407425,23.57,16579581,15.82,16579581,21.71,4128893,17.11,4128893,61.18,16579581,121294.0,16579581,9.49,16119033,1.43,5515151,0.02,4128893,0.53,4787846,19.92,8420794,13.45,6967715,34.94,11381714,11.0,9407425.0,11.0,7694254.0
2020,72129,San Lorenzo,Puerto Rico,-65.97,18.16,8.656875000000001,"rgb(253,191,134)",17.071516038696537,"rgb(253,141,60)",0.922715105162524,"rgb(241,105,19)",131.3694757536042,"rgb(217,72,1)",15.38,11381714,22.55,4787846,58.25,6967715,16.66,12369372,20.59,14342891,4.5,11381714,50.61,11381714,28.04,16119033,14.22,6241433,4.99,8420794,25.46,5515151,27.29,13356003,47.25,15000560,10943.0,12369372,5.95,10394312,4.78,7694254,4.37,12369372,9.72,8420794,15.66,6241433,13.07,6241433,20.0,6967715,12.0,10394312.0,17.0,13356003.0
2020,72131,San Sebastián,Puerto Rico,-66.97,18.33,9.063801821103375,"rgb(253,157,83)",16.853298084596968,"rgb(253,174,107)",0.9106816911901656,"rgb(253,141,60)",129.09899603698813,"rgb(229,88,10)",21.92,15724021,37.97,10394312,64.85,13356003,15.88,10394312,16.18,7694254,3.1,6967715,55.31,15000560,21.17,8420794,15.13,7694254,4.53,7694254,27.0,6967715,32.18,16119033,40.82,6967715,9141.0,11381714,4.65,6241433,9.46,11381714,6.22,15000560,22.3,15000560,25.03,15000560,18.48,12369372,48.08,15000560,14.0,12369372.0,12.0,8420794.0
2020,72133,Santa Isabel,Puerto Rico,-66.385,17.99,20.71522101277804,"rgb(146,46,3)",17.490528634361233,"rgb(229,88,10)",0.9271318879855466,"rgb(229,88,10)",135.37170967741935,"rgb(191,63,2)",14.86,10394312,30.17,6241433,61.6,10394312,12.57,4128893,22.24,15724021,3.59,8420794,44.88,7694254,17.9,5515151,18.39,14342891,6.51,14342891,39.96,16579581,17.24,4128893,42.79,8420794,8119.0,9407425,8.88,16119033,11.42,13356003,9.94,16579581,11.17,9407425,25.76,15000560,22.4,15724021,47.7,15000560,9.0,7694254.0,9.0,6241433.0
2020,72135,Toa Alta,Puerto Rico,-66.24,18.36,6.722239851343626,"rgb(254,219,184)",16.130448735382107,"rgb(254,230,206)",0.870254641155132,"rgb(254,230,206)",122.98543764523626,"rgb(253,157,83)",15.17,11381714,21.34,4128893,43.57,4128893,18.76,15724021,27.09,16579581,10.58,16119033,29.25,4128893,29.52,16579581,21.22,16119033,6.39,13356003,25.5,5515151,17.37,4787846,57.13,16119033,27386.0,16119033,6.5,12369372,6.26,9407425,2.67,8420794,2.67,4787846,13.85,5515151,11.45,6241433,18.99,6967715,11.0,9407425.0,13.0,9407425.0
2020,72137,Toa Baja,Puerto Rico,-66.2,18.435,35.14648688614938,"rgb(127,39,4)",17.02087619744951,"rgb(253,141,60)",0.8866228258535537,"rgb(254,219,184)",124.1965488810365,"rgb(253,141,60)",13.54,8420794,30.76,6967715,51.2,5515151,16.31,11381714,25.42,16119033,7.07,15000560,35.47,4787846,27.81,16119033,19.75,15724021,6.53,14342891,27.36,6967715,18.56,4787846,54.09,16119033,27208.0,16119033,7.74,15000560,6.66,9407425,2.48,8420794,4.06,5515151,21.12,9407425,16.43,9407425,22.93,7694254,11.0,9407425.0,11.0,7694254.0
2020,72139,Trujillo Alto,Puerto Rico,-65.995,18.33,9.00014247311828,"rgb(253,157,83)",16.317417285617825,"rgb(254,219,184)",0.8978147901399067,"rgb(253,174,107)",118.89050102249487,"rgb(253,208,162)",10.22,5515151,19.93,4128893,39.25,4128893,16.71,12369372,31.4,16579581,12.64,16579581,28.32,4128893,24.81,15000560,25.61,16579581,10.22,16579581,24.28,4128893,15.07,4128893,60.65,16579581,26806.0,16119033,7.81,15000560,0.34,4128893,1.42,6967715,5.45,6967715,19.22,7694254,13.47,6967715,23.29,7694254,8.0,6967715.0,10.0,6967715.0
2020,72141,Utuado,Puerto Rico,-66.7,18.265,9.289971521942112,"rgb(253,157,83)",19.45995918984281,"rgb(127,39,4)",1.0504953219592734,"rgb(127,39,4)",101.67233215547704,"rgb(255,237,220.5)",18.53,14342891,39.91,12369372,70.49,16119033,13.9,6967715,12.91,5515151,2.69,6241433,52.21,13356003,25.08,15000560,15.59,9407425,3.7,6967715,28.0,7694254,27.62,14342891,44.38,10394312,6053.0,6967715,7.15,14342891,12.47,14342891,0.4,6241433,14.71,12369372,20.13,8420794,16.98,10394312,63.38,16579581,10.0,8420794.0,10.0,6967715.0
2020,72143,Vega Alta,Puerto Rico,-66.335,18.42,8.795667107001321,"rgb(253,174,107)",15.715901262916187,"rgb(255,237,220.5)",0.881616690464858,"rgb(254,219,184)",138.62697802197803,"rgb(146,46,3)",10.17,5515151,25.7,5515151,59.38,7694254,12.6,4787846,19.72,13356003,8.3,15724021,44.66,7694254,22.62,12369372,15.14,7694254,7.85,15724021,28.42,8420794,25.97,11381714,45.6,12369372,11029.0,13356003,5.73,9407425,9.06,11381714,3.93,10394312,10.13,9407425,23.26,12369372,17.02,10394312,39.04,13356003,9.0,7694254.0,9.0,6241433.0
